ID_AREA,ID_ESCOLA,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,ID_TURMA,ID_TURNO,ID_ALUNO,ID_CADERNO,ID_BLOCO_1,ID_BLOCO_2,TX_RESP_BLOCO_1_MT,TX_RESP_BLOCO_2_MT,IN_PROVA_BRASIL,ESTRATO_ANEB,PESO_ALUNO_MT,PROFICIENCIA_MT_SAEB,DESVIO_PADRAO_MT_SAEB,TX_RESP_Q001,TX_RESP_Q002,TX_RESP_Q003,TX_RESP_Q004,TX_RESP_Q005,TX_RESP_Q006,TX_RESP_Q007,TX_RESP_Q008,TX_RESP_Q009,TX_RESP_Q010,TX_RESP_Q011,TX_RESP_Q012,TX_RESP_Q013,TX_RESP_Q015,TX_RESP_Q016,TX_RESP_Q018,TX_RESP_Q019,TX_RESP_Q020,TX_RESP_Q021,TX_RESP_Q022,TX_RESP_Q023,TX_RESP_Q024,TX_RESP_Q025,TX_RESP_Q026,TX_RESP_Q032,TX_RESP_Q033,TX_RESP_Q034,TX_RESP_Q035,TX_RESP_Q036,TX_RESP_Q037,TX_RESP_Q038,TX_RESP_Q039,TX_RESP_Q040,TX_RESP_Q041,TX_RESP_Q042,TX_RESP_Q043,TX_RESP_Q044,TX_RESP_Q046,TX_RESP_Q047,TX_RESP_Q048,TX_RESP_Q049,TX_RESP_Q050,TX_RESP_Q051,TX_RESP_Q052,TX_RESP_Q053,TX_RESP_Q054,TX_RESP_Q055,TX_RESP_Q056,TX_RESP_Q057,CONDICAO
2,27044270,3,2,604385,2,17847680.875793,9.447733,5.250296,1.398594,ADABDCCDADBDB,BAABDDBCCAABA,1,270915232,1.031.250.000.000.000,195.454.550.000.000.000,39.336.294.000.000.000,A,B,B,C,B,B,B,B,A,A,A,A,A,D,D,A,D,A,A,A,G,A,A,B,B,B,B,B,B,A,A,B,B,B,A,B,E,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2,27044270,3,2,604385,2,17847696.697599,11.495575,3.924325,2.572776,AACCBCBACBCCC,ADABCBADCCCAB,1,270915232,1.031.250.000.000.000,236.367.231.000.000.000,31.538.699.000.000.000,B,B,H,C,B,B,B,B,B,A,A,A,A,D,E,A,C,A,A,A,G,A,A,A,C,B,B,B,B,B,A,B,C,C,A,B,A,B,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2,27044297,3,1,604398,2,17848156,18,4,7,BBDCABABCAAAB,ABCABCBAADDCD,1,270915231,0.972972973000000,239.224.614.000.000.000,24.179.748.000.000.000,A,C,I,C,C,B,B,B,A,A,B,B,B,C,D,A,C,A,B,A,C,A,B,A,B,A,B,C,A,A,A,B,C,B,B,C,E,A,A,A,A,A,A,A,A,A,A,B,C,'ABAIXO DA MEDIA'
2,27044297,3,1,604398,2,17848159,13,6,1,AABDCACCDBDAA,CDAAABDDCCDCC,1,270915231,0.972972973000000,206.161.787.000.000.000,29.267.962.000.000.000,B,B,C,B,C,A,A,B,B,A,A,A,A,D,C,A,E,A,A,B,C,A,A,B,C,B,A,A,A,C,B,B,C,B,B,D,B,B,A,A,A,A,B,A,B,B,A,B,C,'ABAIXO DA MEDIA'
2,27044270,3,2,604385,2,17847687.94814,10.132008,6.184491,1,ABCCDDACCCADC,AADCBCAACBCBB,1,270915232,1.031.250.000.000.000,347.741.916.000.000.000,17.789.410.000.000.000,B,B,B,C,B,B,B,B,B,A,A,A,A,D,D,A,D,A,A,A,G,A,A,B,B,B,B,B,B,A,A,B,B,B,A,B,B,B,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2,27044297,3,1,604393,1,17847979,17,3,6,CCCAAADCDABAA,CAACABCACBBCC,1,270915231,1.071.428.571.400.000,235.291.862.000.000.000,28.911.424.000.000.000,B,D,F,C,B,A,B,C,A,A,B,B,D,E,F,B,G,A,A,B,E,A,A,A,B,A,A,B,B,B,A,B,A,B,B,D,B,B,A,A,A,A,B,A,B,B,A,B,A,'ABAIXO DA MEDIA'
2,27044459,3,2,604416,2,17848724.758946,10.960171,4.132043,5.006838,BDCABAAABCCAC,ABADACBDDDBCC,1,270915232,1.166.666.666.700.000,287.128.867.000.000.000,24.670.147.000.000.000,A,B,B,B,B,B,B,B,A,A,A,A,A,C,E,A,B,A,A,A,B,B,B,A,C,A,B,B,A,B,A,B,C,B,A,B,A,B,A,A,A,A,A,A,A,A,A,B,D,'ACIMA DA MEDIA'
2,27044270,3,2,604385,2,17847687.203631,7.877276,6.929572,1,ABCCDDACCCADC,AADCBCAACBCBB,1,270915232,1.031.250.000.000.000,347.741.916.000.000.000,17.789.410.000.000.000,B,B,B,C,B,B,B,B,A,A,A,A,A,D,D,A,D,A,A,A,D,A,A,A,B,B,B,B,B,B,A,B,B,C,A,B,B,B,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2,27044270,3,2,604385,2,17847684.245739,11.029798,4.658894,6.315918,ADABDCCDADBDB,BAABDDBCCAABA,1,270915232,1.031.250.000.000.000,195.454.550.000.000.000,39.336.294.000.000.000,B,B,B,C,B,B,B,B,A,A,A,A,A,D,E,A,D,A,A,A,G,A,A,B,B,B,B,B,B,B,A,B,B,B,A,B,E,B,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2,27044297,3,1,604393,1,17847982,8,1,3,BBAACCCDBDBAC,CBCDBABCABACC,1,270915231,1.071.428.571.400.000,285.279.501.000.000.000,21.260.715.000.000.000,A,B,H,C,B,B,B,B,A,A,B,A,A,D,F,A,B,A,A,A,B,A,A,A,B,B,B,B,B,B,C,B,C,C,C,D,A,B,A,A,A,A,A,A,A,A,A,B,C,'ABAIXO DA MEDIA'
2,27044459,3,2,604416,2,17848711.155899,16.442236,1.026958,3,ACADDBADBACDC,CBBCBAACAAADC,1,270915232,1.166.666.666.700.000,254.779.449.000.000.000,25.738.696.000.000.000,A,B,E,C,B,B,B,B,A,A,A,A,A,D,D,A,B,A,A,A,G,B,B,A,B,A,B,B,B,C,C,B,C,B,A,D,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2,27044297,3,1,604392,1,17847956,7,7,1,CCBADBCDBDDBA,BCABDBCDBAADC,1,270915231,1.030.303.030.300.000,335.280.498.000.000.000,19.507.932.000.000.000,B,B,B,A,C,B,B,B,B,A,B,A,B,C,C,A,F,A,A,A,F,A,A,A,B,A,A,A,A,A,A,A,A,B,B,C,A,A,C,A,A,A,A,A,A,A,A,A,A,'ABAIXO DA MEDIA'
2,27044270,3,2,604385,2,17847695.171572,4.693574,4.224769,5.547693,ADADACBDCBBAA,BAACBAAADABBA,1,270915232,1.031.250.000.000.000,312.634.436.000.000.000,18.806.930.000.000.000,A,B,G,B,B,A,B,B,A,A,A,A,A,C,D,A,D,A,A,B,G,A,A,B,C,B,B,A,A,A,A,B,C,C,B,B,A,A,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2,27044459,3,2,604416,2,17848707.161677,9.109596,3.610165,4.71154,ACADDBADBACDC,CBBCBAACAAADC,1,270915232,1.166.666.666.700.000,254.779.449.000.000.000,25.738.696.000.000.000,A,B,E,C,B,B,B,B,A,A,A,A,A,D,D,A,B,A,A,A,G,B,B,A,B,A,B,B,B,C,C,B,C,B,A,D,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2,27044327,3,1,604409,2,17848496,11,4,6,BAACCCBAACACA,BDBBDBABACDDB,1,270915231,1.184.210.526.300.000,179.512.325.000.000.000,37.849.726.000.000.000,B,B,E,C,B,B,B,B,A,B,B,B,B,D,E,A,F,A,A,A,G,A,A,B,A,A,A,B,A,B,A,A,B,C,B,E,C,A,C,B,A,A,A,A,A,B,B,A,D,'ABAIXO DA MEDIA'
2,27044360,3,2,604414,2,17848660,2,2,3,DABDDAAABCDBD,CCCBBCACDDAAC,1,270915232,1.037.037.037.000.000,254.975.296.000.000.000,30.271.397.000.000.000,B,F,A,C,C,C,B,B,A,A,A,A,A,D,D,A,C,A,A,C,D,A,A,B,C,B,B,C,A,C,A,B,B,C,A,D,B,C,C,A,A,A,A,A,B,B,A,A,C,'ABAIXO DA MEDIA'
2,27044297,3,1,604391,1,17847898,16,2,5,DACDBDAAADDBA,BCBBDCBDCDBBA,1,270915231,1.166.666.666.700.000,266.508.790.000.000.000,33.608.392.000.000.000,B,B,G,D,C,B,B,B,B,A,B,B,A,D,B,B,A,B,B,B,B,A,A,A,C,B,B,B,B,B,B,B,B,B,B,C,A,A,A,B,B,A,A,A,A,A,A,B,C,'ABAIXO DA MEDIA'
2,27044270,3,2,604385,2,17847701.412484,2.17435,3.569692,3.908473,ADADACBDCBBAA,BAACBAAADABBA,1,270915232,1.031.250.000.000.000,312.634.436.000.000.000,18.806.930.000.000.000,A,B,G,B,B,A,B,B,A,A,A,A,A,C,D,A,D,A,A,B,G,A,A,B,C,B,B,A,A,A,A,B,C,C,B,B,A,A,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2,27044289,3,1,604390,1,17847880,5,5,6,CDBDCABDBCDBC,ABACDABACCDBA,1,270915231,1.125.000.000.000.000,247.942.141.000.000.000,28.812.383.000.000.000,A,A,J,D,D,A,B,B,B,A,B,B,C,D,E,A,F,A,A,C,C,A,B,A,C,B,C,C,C,C,A,C,B,B,C,B,B,B,C,B,B,A,A,B,B,C,A,A,C,'ABAIXO DA MEDIA'
2,27044289,3,1,604386,1,17847717,19,5,1,CAADACACCBCDD,ACCCABDDBADCC,1,270915231,1.088.235.294.100.000,302.123.772.000.000.000,25.113.094.000.000.000,B,B,D,B,C,A,C,B,B,A,C,A,B,C,C,A,F,A,A,B,G,A,B,B,C,B,C,B,A,C,A,A,C,B,B,D,A,A,A,A,A,A,A,B,A,A,A,B,A,'ABAIXO DA MEDIA'
2,27044360,3,2,604415,3,17848702,5,5,6,ABDDADCDBDDDA,BAACDABACACBC,1,270915232,1.263.157.894.700.000,257.625.990.000.000.000,24.615.540.000.000.000,B,F,A,B,B,B,A,B,A,A,B,A,A,D,F,C,C,A,A,B,A,B,B,A,B,A,A,B,A,B,A,A,B,B,B,A,B,A,A,A,A,A,A,A,A,A,A,A,C,'ABAIXO DA MEDIA'
2,27044297,3,1,604397,2,17848107,10,3,5,CBBDBABCDABAC,ADADABDDCBCBB,1,270915231,1.032.258.064.500.000,305.014.523.000.000.000,17.808.525.000.000.000,B,C,B,C,B,A,B,B,A,A,A,A,A,C,D,A,F,A,A,B,D,A,B,A,C,A,A,C,C,C,B,B,C,C,C,D,B,A,A,A,A,A,A,A,B,C,A,B,A,'ABAIXO DA MEDIA'
2,27044270,3,2,604385,2,17847697.184263,9.587976,3.807997,5,CAADACBDCCADA,CCBADBCDBDDCC,1,270915232,1.031.250.000.000.000,372.249.361.000.000.000,17.960.273.000.000.000,B,B,K,C,B,B,B,B,B,A,A,A,A,D,D,A,G,A,A,A,G,A,A,A,C,B,A,B,A,B,A,B,C,C,A,A,A,B,A,A,A,A,A,A,A,A,A,C,A,'ACIMA DA MEDIA'
2,27044297,3,1,604394,1,17848024,6,6,7,AAAAABAACCCDC,CAABBABABCCAD,1,270915231,1.032.258.064.500.000,241.086.667.000.000.000,28.931.322.000.000.000,B,B,E,C,C,B,B,B,A,A,A,A,A,D,F,A,E,A,A,A,G,A,A,A,C,B,C,B,B,C,B,B,C,C,B,C,A,C,A,A,A,A,B,A,A,B,A,B,D,'ABAIXO DA MEDIA'
2,27044319,3,1,604405,2,17848354,11,4,6,AADCBBBCCCABA,AAACCAABDBACB,1,270915231,1.130.434.782.600.000,248.374.356.000.000.000,29.440.781.000.000.000,B,E,C,C,D,A,B,B,A,A,A,A,A,D,E,A,C,A,A,A,G,B,B,A,C,A,B,C,A,C,C,B,C,C,B,C,A,C,A,B,A,A,A,B,A,A,A,C,A,'ABAIXO DA MEDIA'
2,27044297,3,1,604391,1,17847919,20,6,2,DAACDCBACCACC,ACCBADBBCCDAA,1,270915231,1.166.666.666.700.000,207.662.999.000.000.000,37.560.315.000.000.000,A,C,D,D,D,C,C,B,B,A,B,B,C,D,C,A,F,A,A,A,G,A,B,A,B,B,C,C,B,C,B,B,C,B,B,B,A,B,A,A,A,A,A,A,A,B,A,B,A,'ABAIXO DA MEDIA'
2,27044289,3,1,604388,2,17847812,12,5,7,CBCDCCCDCAACC,C*BDBBCDBCDCC,1,270915231,1.156.250.000.000.000,305.659.968.000.000.000,19.909.741.000.000.000,B,A,D,C,B,C,E,B,B,A,B,B,B,D,D,A,F,A,A,A,D,A,A,A,C,B,C,C,C,C,B,B,C,C,C,D,D,A,A,A,A,B,B,B,A,A,A,B,C,'ABAIXO DA MEDIA'
2,27044360,3,2,604415,3,17848689,13,6,1,DAACDABBCDBDA,DCA*BBCDBDBBC,1,270915232,1.263.157.894.700.000,241.832.550.000.000.000,28.244.126.000.000.000,A,B,C,D,B,A,B,B,A,A,A,A,A,B,D,A,C,A,A,B,A,B,B,C,B,B,B,B,B,B,B,B,C,C,B,C,E,B,B,B,C,B,C,A,A,B,B,B,B,'ABAIXO DA MEDIA'
2,27044360,3,2,604414,2,17848675,21,7,3,CBBBBBCDCDDCB,CAABAABCDDCBC,1,270915232,1.037.037.037.000.000,285.998.947.000.000.000,18.823.474.000.000.000,B,A,D,B,C,B,C,B,B,A,B,B,A,D,C,C,G,A,A,C,G,A,A,A,C,B,B,A,B,A,B,B,B,B,A,C,B,B,A,A,A,A,B,A,A,A,A,B,A,'ABAIXO DA MEDIA'
2,27044270,3,2,604385,2,17847684.677349,11.065947,4.519111,6.811278,ADABDCCDADBDB,BAABDDBCCAABA,1,270915232,1.031.250.000.000.000,195.454.550.000.000.000,39.336.294.000.000.000,B,B,B,C,B,B,B,B,A,A,A,A,A,D,E,A,D,A,A,A,G,A,A,B,B,B,B,B,B,B,A,B,B,B,A,B,E,B,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2,27044270,3,2,604385,2,17847694.909777,4,4,5,BBBABBBACBDCC,ADBBCBCDCCCCD,1,270915232,1.031.250.000.000.000,248.601.502.000.000.000,30.447.010.000.000.000,B,B,B,D,B,B,B,B,A,A,A,A,A,D,E,A,G,A,A,A,G,A,A,B,B,A,B,B,A,B,A,B,C,C,A,B,A,B,A,A,A,A,A,A,A,A,A,C,A,'ACIMA DA MEDIA'
2,27044289,3,1,604389,2,17847835,15,1,4,CACDBBDCBDAAC,ACDDBDBBABDAB,1,270915231,1.280.000.000.000.000,191.275.592.000.000.000,28.286.101.000.000.000,B,B,B,C,B,B,B,C,B,A,B,B,B,D,C,A,E,A,A,A,D,A,A,A,A,B,B,B,B,A,A,B,A,B,A,A,A,B,A,B,A,A,A,A,B,A,A,B,C,'ABAIXO DA MEDIA'
2,27044297,3,1,604395,1,17848048,17,3,6,CBCADAACAADBA,DAABCAAAABBBA,1,270915231,1.346.153.846.200.000,229.639.080.000.000.000,31.616.334.000.000.000,A,A,D,E,B,B,B,B,B,A,A,A,A,C,B,B,G,A,B,B,G,A,A,B,C,B,C,C,C,C,B,B,C,B,B,C,E,B,A,B,A,A,B,A,A,B,A,B,A,'ABAIXO DA MEDIA'
2,27044270,3,2,604385,2,17847692.470559,4.866969,4.476505,5.828329,BBBABBBACBDCC,ADBBCBCDCCCCD,1,270915232,1.031.250.000.000.000,248.601.502.000.000.000,30.447.010.000.000.000,B,B,B,D,B,B,B,B,A,A,A,A,A,D,E,A,G,A,A,A,G,A,A,B,B,A,B,B,A,B,A,B,C,C,A,B,A,B,A,A,A,A,A,A,A,A,A,C,A,'ACIMA DA MEDIA'
2,27044459,3,2,604416,2,17848723.443883,13.380471,2,4.713622,BDCABAAABCCAC,ABADACBDDDBCC,1,270915232,1.166.666.666.700.000,287.128.867.000.000.000,24.670.147.000.000.000,A,B,A,B,B,B,B,B,A,A,A,A,A,C,E,A,B,A,A,A,B,B,B,A,B,A,B,B,A,B,A,B,C,B,A,B,A,B,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2,27044270,3,2,604385,2,17847702.303928,19.785524,4.627653,3.668524,CAADACBDCCADA,CCBADBCDBDDCC,1,270915232,1.031.250.000.000.000,372.249.361.000.000.000,17.960.273.000.000.000,B,B,H,C,B,B,B,B,A,A,A,A,A,D,E,A,C,A,A,A,G,A,A,B,C,B,B,B,A,B,A,B,C,C,B,B,C,B,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2,27044459,3,2,604416,2,17848731.33073,19.999808,5.870946,3.257801,CCADA*DDDDABC,ADBBBBCCBACBC,1,270915232,1.166.666.666.700.000,264.893.054.000.000.000,24.523.821.000.000.000,A,B,B,B,B,B,B,B,A,A,B,A,A,D,E,A,F,A,A,A,B,A,B,A,C,A,B,B,A,A,A,B,C,B,A,B,A,B,A,A,A,A,A,A,A,A,A,B,D,'ACIMA DA MEDIA'
2,27044327,3,1,604409,2,17848474,11,4,6,ABDCDBACCBABD,CAABDDAACDDCA,1,270915231,1.184.210.526.300.000,274.977.316.000.000.000,20.054.894.000.000.000,B,C,A,B,B,B,B,B,B,B,B,A,E,D,C,A,D,A,A,B,D,A,A,B,C,A,A,A,B,C,C,B,B,A,B,D,D,B,C,A,A,A,A,A,A,B,A,A,C,'ABAIXO DA MEDIA'
2,27044459,3,2,604416,2,17848717.839846,17.540546,3.755963,4.444842,BBACACAADCBCA,BDCBBDAABCCCC,1,270915232,1.166.666.666.700.000,305.810.039.000.000.000,22.106.198.000.000.000,A,B,A,B,B,B,B,B,A,A,A,A,A,D,E,A,B,A,A,A,A,B,B,A,C,B,B,B,B,C,A,B,C,B,A,B,A,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2,27044289,3,1,604389,2,17847833,2,2,3,ACCAAAAABADAB,CABDCCBBDBAAA,1,270915231,1.280.000.000.000.000,241.686.951.000.000.000,28.159.784.000.000.000,A,C,H,E,B,B,B,B,A,A,A,A,A,C,E,A,B,A,A,A,B,A,A,A,B,A,B,A,B,B,C,A,C,B,B,E,E,A,A,B,A,A,A,A,A,A,A,A,A,'ABAIXO DA MEDIA'
2,27044297,3,1,604399,2,17848174,9,2,4,DCCCACAABCCDA,ACDDDCBCDCBDC,1,270915231,1.562.500.000.000.000,213.491.675.000.000.000,28.038.778.000.000.000,B,B,I,E,B,B,B,B,B,A,B,A,A,D,F,A,G,A,B,A,G,A,B,A,C,B,C,B,A,C,A,B,C,B,A,A,C,B,A,B,A,A,B,A,B,B,A,B,C,'ABAIXO DA MEDIA'
2,27044297,3,1,604394,1,17847995,12,5,7,CACBCCDACDBCD,CABAACCAAACAD,1,270915231,1.032.258.064.500.000,246.626.100.000.000.000,36.660.672.000.000.000,A,B,D,C,D,A,A,B,A,A,B,A,A,D,E,A,D,A,B,B,B,A,B,B,C,C,C,C,B,C,C,B,C,C,B,B,E,C,A,A,A,A,B,A,A,B,A,B,A,'ABAIXO DA MEDIA'
2,27044297,3,1,604395,1,17848038,5,5,6,CBCDCAACBDCCC,DABCBACDBACCC,1,270915231,1.346.153.846.200.000,214.974.889.000.000.000,33.148.734.000.000.000,A,B,J,E,C,B,B,B,A,A,B,A,A,C,F,A,B,A,A,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,'ABAIXO DA MEDIA'
2,27044270,3,2,604385,2,17847682.957119,10.65878,4.559841,6,ADABDCCDADBDB,BAABDDBCCAABA,1,270915232,1.031.250.000.000.000,195.454.550.000.000.000,39.336.294.000.000.000,B,B,B,C,B,B,B,B,A,A,A,A,A,D,E,A,D,A,A,A,G,A,A,B,B,B,B,B,B,B,A,B,B,B,A,B,E,B,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2,27044297,3,1,604393,1,17847962,14,7,2,BACBDACDACCCD,BDCCBDAAADCCD,1,270915231,1.071.428.571.400.000,278.789.005.000.000.000,28.275.761.000.000.000,A,B,J,C,B,C,C,B,B,A,A,A,B,D,D,A,D,A,A,A,B,A,A,A,B,A,B,B,A,B,A,A,C,B,A,C,A,B,A,A,A,A,B,A,B,B,A,A,C,'ABAIXO DA MEDIA'
2,27044297,3,1,604396,2,17848080,13,6,1,AAAACBBAAABDC,BCCAABADBDDBC,1,270915231,1.260.869.565.200.000,237.764.874.000.000.000,25.154.454.000.000.000,A,C,I,F,B,A,B,B,A,A,A,A,A,C,B,C,A,B,B,B,A,A,B,A,C,B,C,C,C,C,C,C,C,C,C,E,B,C,A,B,A,A,A,A,A,B,A,B,D,'ABAIXO DA MEDIA'
2,27044289,3,1,604386,1,17847736,5,5,6,CCADACCDCBADC,ACDCBCAACCBCD,1,270915231,1.088.235.294.100.000,339.493.271.000.000.000,16.087.656.000.000.000,B,F,J,B,C,B,C,B,B,A,B,B,C,C,D,A,E,A,A,A,E,A,A,A,B,A,A,A,A,B,B,A,B,C,A,A,C,B,A,A,A,A,A,A,A,A,A,A,A,'ABAIXO DA MEDIA'
2,27044297,3,1,604398,2,17848136,15,1,4,BACACDDDBDDCC,ADBCDCACCCAAC,1,270915231,0.972972973000000,285.805.336.000.000.000,21.690.415.000.000.000,B,B,I,C,D,B,B,B,A,A,A,A,A,D,E,A,C,A,A,A,C,A,A,A,C,A,A,A,C,C,C,A,C,C,B,C,A,B,A,A,A,A,A,A,A,A,A,A,A,'ABAIXO DA MEDIA'
2,27044360,3,2,604415,3,17848680,17,3,6,CBBDBBDACCAAA,DACCCCBBACCDB,1,270915232,1.263.157.894.700.000,222.221.777.000.000.000,33.448.484.000.000.000,B,B,L,D,A,B,A,B,B,A,A,A,A,B,F,A,A,B,B,A,B,B,B,A,C,B,B,C,C,C,A,B,C,C,B,A,D,B,A,B,A,B,A,A,A,A,A,B,A,'ABAIXO DA MEDIA'
2,27044289,3,1,604389,2,17847853,5,5,6,CCCDCAACDBCDD,ADDCCABADCBCA,1,270915231,1.280.000.000.000.000,244.049.128.000.000.000,28.913.884.000.000.000,A,C,H,E,C,A,C,C,B,A,B,B,D,D,E,A,F,A,A,B,F,A,A,A,B,A,B,B,B,A,A,B,A,B,A,B,A,A,A,A,A,A,A,A,A,B,A,A,C,'ABAIXO DA MEDIA'
2,27044270,3,2,604385,2,17847702.806363,19.090281,3.895232,5.876533,CAADACBDCCADA,CCBADBCDBDDCC,1,270915232,1.031.250.000.000.000,372.249.361.000.000.000,17.960.273.000.000.000,B,B,H,C,B,B,B,B,A,A,A,A,A,D,E,A,C,A,A,A,G,A,A,B,C,B,B,B,A,B,A,B,C,C,B,B,C,B,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2,27044360,3,2,604414,2,17848661,1,1,2,BBCBBBDDBBCBC,BCABACABBBDAA,1,270915232,1.037.037.037.000.000,248.007.423.000.000.000,28.161.629.000.000.000,A,C,C,C,C,B,B,B,A,A,B,A,B,E,D,A,F,A,A,A,C,A,A,A,B,A,B,A,B,A,A,B,A,B,B,A,A,A,A,B,A,A,A,A,A,B,A,B,A,'ABAIXO DA MEDIA'
2,27044459,3,2,604416,2,17848709.610319,18.017427,5.425802,6.162397,ACADDBADBACDC,CBBCBAACAAADC,1,270915232,1.166.666.666.700.000,254.779.449.000.000.000,25.738.696.000.000.000,A,B,E,B,B,B,B,B,A,A,A,A,A,D,D,A,B,A,A,A,G,B,B,A,C,B,B,B,B,C,C,B,C,B,A,D,E,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2,27044459,3,2,604416,2,17848716,16,2,5,BDCABAAABCCAC,ABADACBDDDBCC,1,270915232,1.166.666.666.700.000,287.128.867.000.000.000,24.670.147.000.000.000,A,B,E,G,A,B,B,B,A,B,A,A,A,B,D,A,B,B,B,A,A,B,B,C,B,B,B,B,B,C,C,B,C,B,A,A,D,C,A,C,A,A,A,A,A,A,A,A,C,'ACIMA DA MEDIA'
2,27044459,3,2,604416,2,17848711.229393,20.308927,6.122265,2.408528,CBDCDAACBCADC,CCBDABCAABDDC,1,270915232,1.166.666.666.700.000,304.498.022.000.000.000,20.985.501.000.000.000,B,B,E,B,B,B,B,B,A,A,A,A,A,D,E,A,B,A,A,A,B,B,B,A,B,B,B,B,B,C,A,B,C,B,A,B,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2,27044289,3,1,604387,1,17847754,14,7,2,CCCABCCDACDDD,ADDDBDAAAAADC,1,270915231,1.222.222.222.200.000,290.062.320.000.000.000,19.952.164.000.000.000,A,B,E,C,C,B,B,B,B,A,B,A,B,E,E,A,E,A,A,C,G,A,A,A,A,A,A,A,A,A,A,B,B,C,A,D,E,A,A,A,A,A,B,B,A,B,B,A,C,'ABAIXO DA MEDIA'
2,27044289,3,1,604388,2,17847785,4,4,5,BCCCDDACCACDC,CAADACCDCDAAC,1,270915231,1.156.250.000.000.000,357.564.546.000.000.000,19.598.645.000.000.000,A,B,G,B,B,B,B,B,B,A,A,A,B,C,E,A,D,A,A,A,G,A,A,A,C,A,B,B,B,C,C,B,C,B,B,B,B,B,A,A,A,A,B,A,A,A,A,B,A,'ABAIXO DA MEDIA'
2,27049272,3,1,604577,2,17853489,16,2,5,ADCCBAAABBBBC,CABBAADDCBAAC,1,270915231,1.125.000.000.000.000,251.160.756.000.000.000,32.075.657.000.000.000,B,C,I,C,B,E,C,B,A,A,A,A,B,C,C,B,G,A,A,B,G,B,B,C,C,B,B,B,B,A,A,B,B,A,A,D,C,B,A,A,A,A,A,A,A,A,A,B,C,'ABAIXO DA MEDIA'
2,27044319,3,1,604405,2,17848352,11,4,6,ABDCCBBACBBDB,BAADCBBDCABCA,1,270915231,1.130.434.782.600.000,194.832.412.000.000.000,35.260.961.000.000.000,A,C,D,B,C,B,B,B,A,A,C,A,B,E,D,A,D,A,A,A,E,A,A,A,C,A,A,B,B,C,B,B,B,C,B,C,A,C,A,A,A,A,A,A,A,A,A,B,A,'ABAIXO DA MEDIA'
2,27044360,3,2,604415,3,17848701,21,7,3,ACCAADBADCDBD,AACABAABADCCC,1,270915232,1.263.157.894.700.000,200.947.424.000.000.000,38.132.708.000.000.000,A,C,L,G,B,B,A,B,A,A,B,A,A,B,C,A,C,A,A,B,B,A,B,A,C,A,B,A,B,A,C,B,C,C,B,A,B,C,A,C,A,B,B,A,A,A,A,B,A,'ABAIXO DA MEDIA'
2,27044297,3,1,604395,1,17848052,6,6,7,AADBDCAADDDDA,ACDADCADABAAB,1,270915231,1.346.153.846.200.000,261.745.534.000.000.000,30.007.697.000.000.000,A,B,B,D,D,B,A,B,B,A,B,B,C,D,D,A,F,A,A,B,F,A,A,A,B,B,A,B,A,A,A,B,A,B,A,D,D,D,C,B,A,A,A,A,A,A,A,A,A,'ABAIXO DA MEDIA'
2,27044327,3,1,604409,2,17848502,19,5,1,CDBDDDACCDACC,ABBADBCDDDDCD,1,270915231,1.184.210.526.300.000,223.094.815.000.000.000,29.579.450.000.000.000,A,A,E,C,D,A,B,B,A,A,B,A,A,C,F,C,G,A,A,B,A,B,B,B,C,B,B,B,B,A,B,B,C,B,B,B,A,B,A,A,A,A,B,A,A,B,A,B,A,'ABAIXO DA MEDIA'
2,27044459,3,2,604416,2,17848716.266172,16.594824,2.825449,5.345069,BDCABAAABCCAC,ABADACBDDDBCC,1,270915232,1.166.666.666.700.000,287.128.867.000.000.000,24.670.147.000.000.000,A,B,A,B,B,B,B,B,A,A,A,A,A,D,E,A,B,A,A,A,A,B,B,A,C,B,B,B,A,A,A,B,C,B,A,B,A,B,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
